date,temperature_2m_max,temperature_2m_min,apparent_temperature_mean,wind_speed_10m_max,wind_direction_10m_dominant,snowfall_sum,precipitation_hours,precipitation_sum,rain_sum,weather_code,temperature_2m_mean
2015-04-01 04:00:00+00:00,12.374499,-2.3255,1.8458614,13.138765,250.97432,0.0,0.0,0.0,0.0,3.0,4.989083
2015-04-02 04:00:00+00:00,20.1245,2.5744998,7.925922,21.603,195.12555,0.0,8.0,6.2,6.2,61.0,10.849499
2015-04-03 04:00:00+00:00,17.174501,7.0245004,13.514916,21.868332,258.64035,0.0,23.0,33.7,33.7,63.0,13.899502
2015-04-04 04:00:00+00:00,8.9745,0.6745,1.0453068,19.95972,291.9443,0.14,5.0,2.2,2.1000001,71.0,5.2245
2015-04-05 04:00:00+00:00,16.0245,2.6745,4.3971543,21.288757,236.1669,0.0,0.0,0.0,0.0,3.0,8.639083
2015-04-06 04:00:00+00:00,19.8745,3.1745,8.37847,14.799459,208.05342,0.0,5.0,3.0,3.0,53.0,11.089084
2015-04-07 04:00:00+00:00,19.074501,9.9745,14.08705,8.473393,148.91254,0.0,21.0,7.9999995,7.9999995,55.0,13.995334
2015-04-08 04:00:00+00:00,20.5245,12.4745,15.462395,15.986595,174.36078,0.0,18.0,13.3,13.3,61.0,15.412
2015-04-09 04:00:00+00:00,24.5245,14.374499,17.964705,17.581125,174.17052,0.0,12.0,14.500002,14.500002,63.0,17.628668
2015-04-10 04:00:00+00:00,18.6245,10.5245,13.531143,26.400545,222.98334,0.0,11.0,14.2,14.2,63.0,15.599502
2015-04-11 04:00:00+00:00,14.0245,6.0245004,6.127176,21.647945,299.7448,0.0,0.0,0.0,0.0,3.0,9.9765835
2015-04-12 04:00:00+00:00,19.7745,2.9245,9.474358,10.829959,156.41069,0.0,0.0,0.0,0.0,3.0,11.424499
2015-04-13 04:00:00+00:00,25.674501,9.624499,14.87806,22.86496,202.19035,0.0,2.0,1.5,1.5,53.0,16.812002
2015-04-14 04:00:00+00:00,15.874499,10.2745,10.880805,13.363711,25.196161,0.0,2.0,0.70000005,0.70000005,51.0,13.026584
2015-04-15 04:00:00+00:00,17.2745,6.2245,8.098924,13.441071,53.49848,0.0,0.0,0.0,0.0,3.0,11.430751
2015-04-16 04:00:00+00:00,14.874499,8.3745,8.057334,16.418526,135.68315,0.0,8.0,4.1,4.1,53.0,11.095333
2015-04-17 04:00:00+00:00,20.7245,10.8245,13.652093,13.441071,257.94757,0.0,8.0,1.9000002,1.9000002,53.0,14.447417
2015-04-18 04:00:00+00:00,23.924501,7.6745,15.004277,14.494192,353.79147,0.0,0.0,0.0,0.0,3.0,16.118248
2015-04-19 04:00:00+00:00,20.0245,9.9244995,10.774852,22.104116,108.4521,0.0,6.0,6.1,6.1,61.0,14.026584
2015-04-20 04:00:00+00:00,21.4745,10.4244995,13.019245,25.1614,196.23012,0.0,14.0,12.6,12.6,63.0,15.137
2015-04-21 04:00:00+00:00,13.9745,7.2245,6.1951795,31.018547,243.18416,0.0,1.0,0.1,0.1,51.0,10.837001
2015-04-22 04:00:00+00:00,10.0745,4.0745,3.1857035,25.922499,259.895,0.14,9.0,4.6,4.3999996,71.0,7.326584
2015-04-23 04:00:00+00:00,7.9745,1.6245,-0.37313327,25.96496,285.4872,0.0,3.0,0.4,0.4,51.0,4.557834
2015-04-24 04:00:00+00:00,11.874499,-0.6255,1.2232827,20.929594,300.72388,0.0,0.0,0.0,0.0,3.0,5.2474165
2015-04-25 04:00:00+00:00,12.0745,1.7245,3.2515323,8.161764,64.75698,0.7,7.0,2.1,1.1,73.0,6.1995006
2015-04-26 04:00:00+00:00,15.0245,3.2245,5.4535756,16.516901,5.9399195,0.0,0.0,0.0,0.0,3.0,8.787001
2015-04-27 04:00:00+00:00,9.4745,2.0745,2.2987432,20.88,314.27594,0.0,2.0,0.4,0.4,51.0,6.197417
2015-04-28 04:00:00+00:00,16.1745,3.3745,7.093304,11.019764,325.39197,0.0,0.0,0.0,0.0,3.0,9.609917
2015-04-29 04:00:00+00:00,19.424501,4.0745,10.45745,15.03835,340.30487,0.0,0.0,0.0,0.0,3.0,11.887001
2015-04-30 04:00:00+00:00,16.5245,6.9745,9.948265,11.841756,349.816,0.0,14.0,11.500001,11.500001,63.0,11.351582
2015-05-01 04:00:00+00:00,18.7745,7.1245003,10.55386,16.808569,345.01718,0.0,4.0,2.5,2.5,55.0,12.647415
2015-05-02 04:00:00+00:00,21.5245,6.1745,12.534959,11.988594,312.5263,0.0,0.0,0.0,0.0,3.0,14.014084
2015-05-03 04:00:00+00:00,23.324501,10.3245,15.273334,10.703569,218.11832,0.0,0.0,0.0,0.0,3.0,16.276585
2015-05-04 04:00:00+00:00,25.9745,11.3245,17.320538,17.884428,219.97734,0.0,0.0,0.0,0.0,3.0,18.274502
2015-05-05 04:00:00+00:00,23.6245,13.6744995,19.979166,6.696387,233.13007,0.0,9.0,2.7000003,2.7000003,53.0,18.5995
2015-05-06 04:00:00+00:00,26.674501,12.7745,20.967402,9.449572,48.221153,0.0,0.0,0.0,0.0,3.0,19.657831
2015-05-07 04:00:00+00:00,27.824501,12.2745,22.376402,9.178235,73.838585,0.0,0.0,0.0,0.0,1.0,20.637
2015-05-08 04:00:00+00:00,29.7745,14.5745,23.524109,10.195057,160.72462,0.0,0.0,0.0,0.0,3.0,22.157831
2015-05-09 04:00:00+00:00,29.574501,17.3745,24.284876,13.049689,169.71182,0.0,0.0,0.0,0.0,3.0,23.149504
2015-05-10 04:00:00+00:00,29.4745,18.1245,24.852137,13.698934,189.95953,0.0,1.0,0.2,0.2,51.0,23.732832
2015-05-11 04:00:00+00:00,30.6245,18.5245,25.106615,17.072504,202.43378,0.0,2.0,1.1,1.1,53.0,23.714083
2015-05-12 04:00:00+00:00,22.674501,14.6744995,18.124626,25.86494,257.83057,0.0,5.0,3.3,3.3,55.0,19.218248
2015-05-13 04:00:00+00:00,13.9745,9.5245,8.294088,18.892282,317.86703,0.0,0.0,0.0,0.0,3.0,11.682834
2015-05-14 04:00:00+00:00,20.2745,5.6745,11.532256,10.105681,71.81086,0.0,0.0,0.0,0.0,3.0,13.08075
2015-05-15 04:00:00+00:00,25.924501,12.874499,17.950869,12.879752,179.57164,0.0,4.0,2.1999998,2.1999998,55.0,18.712
2015-05-16 04:00:00+00:00,26.824501,18.0245,22.48734,14.186923,221.29527,0.0,2.0,0.8,0.8,53.0,21.09325
2015-05-17 04:00:00+00:00,25.8745,18.1245,23.49196,9.793058,194.71867,0.0,15.0,5.4999995,5.4999995,53.0,21.005753
2015-05-18 04:00:00+00:00,27.424501,18.5245,24.047264,12.413477,222.55931,0.0,7.0,8.5,8.5,63.0,21.93075
2015-05-19 04:00:00+00:00,24.6245,13.4745,20.32606,18.584509,277.96326,0.0,0.0,0.0,0.0,3.0,20.014082
2015-05-20 04:00:00+00:00,14.5245,10.0245,9.611074,14.081477,336.31787,0.0,0.0,0.0,0.0,3.0,12.166165
2015-05-21 04:00:00+00:00,13.374499,7.8245,8.180115,10.464797,1.9625777,0.0,6.0,1.9000001,1.9000001,53.0,10.430749
2015-05-22 04:00:00+00:00,19.3745,7.1245003,10.189724,19.083395,281.58792,0.0,2.0,0.9,0.9,53.0,13.014084
2015-05-23 04:00:00+00:00,21.6245,6.0745,12.771061,7.7043357,168.21529,0.0,0.0,0.0,0.0,1.0,14.307834
2015-05-24 04:00:00+00:00,26.924501,10.374499,18.19005,10.440001,175.74625,0.0,0.0,0.0,0.0,2.0,19.034916
2015-05-25 04:00:00+00:00,28.424501,15.7245,21.471504,19.8,198.93398,0.0,0.0,0.0,0.0,3.0,21.937002
2015-05-26 04:00:00+00:00,26.8745,19.174501,23.141699,15.137133,184.85449,0.0,6.0,4.7999997,4.7999997,55.0,22.05575
2015-05-27 04:00:00+00:00,26.824501,19.3745,23.776678,16.199999,211.36433,0.0,9.0,4.3999996,4.3999996,61.0,22.614084
2015-05-28 04:00:00+00:00,27.074501,18.324501,23.95358,11.753876,335.1974,0.0,0.0,0.0,0.0,3.0,22.628668
2015-05-29 04:00:00+00:00,30.2745,17.324501,24.241829,12.7279215,145.13484,0.0,3.0,1.0,1.0,51.0,23.58075
2015-05-30 04:00:00+00:00,28.3745,19.9745,25.476309,15.408671,198.67377,0.0,1.0,0.2,0.2,51.0,24.016165
2015-05-31 04:00:00+00:00,29.824501,17.7745,24.554123,18.214718,213.33223,0.0,5.0,3.6,3.6,55.0,23.074501
2015-06-01 04:00:00+00:00,19.2745,12.374499,13.860278,12.55879,335.68558,0.0,0.0,0.0,0.0,3.0,14.889084
2015-06-02 04:00:00+00:00,19.574501,12.8245,14.237602,10.30883,47.33544,0.0,2.0,0.70000005,0.70000005,51.0,15.122417
2015-06-03 04:00:00+00:00,21.824501,12.4244995,16.577854,12.768586,99.215645,0.0,0.0,0.0,0.0,3.0,17.3995
2015-06-04 04:00:00+00:00,25.2745,13.874499,19.077023,11.91812,117.403854,0.0,0.0,0.0,0.0,3.0,19.057833
2015-06-05 04:00:00+00:00,27.324501,14.9745,22.361704,10.30883,111.274994,0.0,1.0,0.2,0.2,51.0,21.151585
2015-06-06 04:00:00+00:00,25.7245,16.7245,20.420578,14.512064,14.537747,0.0,0.0,0.0,0.0,3.0,20.382833
2015-06-07 04:00:00+00:00,29.6245,13.9745,21.815262,17.0763,182.49751,0.0,1.0,0.4,0.4,51.0,22.416168
2015-06-08 04:00:00+00:00,26.9745,19.4745,23.680695,24.703974,215.11063,0.0,13.0,9.000001,9.000001,61.0,23.134916
2015-06-09 04:00:00+00:00,23.6245,17.324501,20.367813,19.083395,258.41583,0.0,11.0,6.7999997,6.7999997,63.0,20.203667
2015-06-10 04:00:00+00:00,30.1245,15.3245,23.208809,18.391737,216.00699,0.0,0.0,0.0,0.0,3.0,22.905748
2015-06-11 04:00:00+00:00,32.1245,19.9745,27.12895,16.92383,232.14462,0.0,3.0,1.6999999,1.6999999,53.0,25.414085
2015-06-12 04:00:00+00:00,32.1745,20.324501,27.745848,20.991426,219.86287,0.0,3.0,0.9,0.9,53.0,25.866167
2015-06-13 04:00:00+00:00,27.5245,20.7745,27.664137,10.182337,251.30684,0.0,19.0,7.6000004,7.6000004,53.0,23.81825
2015-06-14 04:00:00+00:00,30.824501,20.924501,28.268616,12.245293,217.75912,0.0,14.0,5.7000003,5.7000003,61.0,24.86825
2015-06-15 04:00:00+00:00,27.074501,21.2245,26.488077,15.137133,239.7746,0.0,19.0,28.199999,28.199999,63.0,23.041168
2015-06-16 04:00:00+00:00,26.8745,19.5245,25.074594,18.0036,280.40558,0.0,11.0,7.7999997,7.7999997,61.0,22.8995
2015-06-17 04:00:00+00:00,22.3745,14.2245,20.242899,10.805999,84.5769,0.0,0.0,0.0,0.0,3.0,19.25575
2015-06-18 04:00:00+00:00,27.8745,18.7745,24.74804,15.158522,243.59058,0.0,17.0,12.799999,12.799999,63.0,22.218248
2015-06-19 04:00:00+00:00,25.3745,19.9745,24.327011,13.207634,269.99997,0.0,12.0,3.5,3.5,53.0,21.605751
2015-06-20 04:00:00+00:00,25.3745,18.2245,24.981438,9.178235,93.564545,0.0,9.0,38.9,38.9,65.0,21.91825
2015-06-21 04:00:00+00:00,28.2745,19.674501,25.513588,13.905509,256.2481,0.0,7.0,4.2000003,4.2000003,63.0,22.843252
2015-06-22 04:00:00+00:00,29.5245,18.4745,26.353754,14.332341,225.60663,0.0,0.0,0.0,0.0,3.0,23.887
2015-06-23 04:00:00+00:00,28.424501,19.2245,26.317116,23.0653,253.87608,0.0,5.0,3.6000001,3.6000001,55.0,24.326582
2015-06-24 04:00:00+00:00,25.7245,14.9745,21.95352,8.217153,333.52637,0.0,0.0,0.0,0.0,3.0,20.684916
2015-06-25 04:00:00+00:00,26.174501,16.8745,21.456999,11.753876,173.8171,0.0,5.0,5.2000003,5.2000003,61.0,19.716166
2015-06-26 04:00:00+00:00,24.6245,16.4245,21.868727,11.090103,36.15826,0.0,1.0,0.2,0.2,51.0,20.116165
2015-06-27 04:00:00+00:00,22.174501,16.7245,20.60102,17.84816,144.7788,0.0,23.0,68.2,68.2,65.0,19.41617
2015-06-28 04:00:00+00:00,18.2745,15.0245,14.917727,19.386593,253.1859,0.0,5.0,2.1000001,2.1000001,53.0,16.295334
2015-06-29 04:00:00+00:00,23.8745,13.2745,18.366774,12.24,186.07233,0.0,7.0,3.3,3.3,53.0,17.957834
2015-06-30 04:00:00+00:00,25.1245,16.574501,21.079794,16.870138,214.8867,0.0,14.0,12.799999,12.799999,63.0,19.909918
2015-07-01 04:00:00+00:00,23.924501,17.6245,21.379507,14.799459,248.877,0.0,8.0,1.7000002,1.7000002,51.0,20.24325
2015-07-02 04:00:00+00:00,23.7745,15.4244995,21.327759,10.8955765,5.134422,0.0,2.0,0.4,0.4,51.0,19.99325
2015-07-03 04:00:00+00:00,26.2245,14.2245,21.417536,10.24578,76.357086,0.0,6.0,15.7,15.7,63.0,20.09325
2015-07-04 04:00:00+00:00,26.174501,18.2245,23.388098,10.1887,332.50452,0.0,7.0,20.400003,20.400003,63.0,21.464083
2015-07-05 04:00:00+00:00,27.5245,15.0745,23.60752,9.290511,58.31367,0.0,0.0,0.0,0.0,3.0,21.614084
2015-07-06 04:00:00+00:00,26.2245,19.7245,25.84271,10.587918,134.58586,0.0,10.0,4.1,4.1,61.0,22.522415
2015-07-07 04:00:00+00:00,29.2245,19.6245,26.394487,16.610792,209.54707,0.0,8.0,3.7,3.7,55.0,23.843248
2015-07-08 04:00:00+00:00,22.574501,18.0245,22.908852,13.397612,308.04712,0.0,8.0,6.799999,6.799999,61.0,20.651583
2015-07-09 04:00:00+00:00,26.2245,19.3745,24.532087,20.240198,235.11147,0.0,11.0,10.3,10.3,63.0,22.028664
2015-07-10 04:00:00+00:00,21.824501,18.074501,22.263418,7.24486,312.568,0.0,0.0,0.0,0.0,3.0,19.876583
2015-07-11 04:00:00+00:00,27.324501,16.4245,23.721611,9.19939,354.7888,0.0,0.0,0.0,0.0,3.0,21.820335
2015-07-12 04:00:00+00:00,26.3745,16.3745,23.6359,7.69592,86.347855,0.0,9.0,4.1000004,4.1000004,55.0,21.357834
2015-07-13 04:00:00+00:00,26.674501,18.2245,24.292955,10.086427,135.76381,0.0,12.0,6.7999997,6.7999997,61.0,21.695335
2015-07-14 04:00:00+00:00,23.324501,20.174501,24.480173,14.4,218.21274,0.0,19.0,12.5,12.5,63.0,21.559916
2015-07-15 04:00:00+00:00,24.7745,17.674501,22.786684,16.808569,340.85886,0.0,5.0,1.0,1.0,53.0,21.268251
2015-07-16 04:00:00+00:00,25.324501,13.0245,19.95497,11.013882,63.159595,0.0,0.0,0.0,0.0,3.0,19.205748
2015-07-17 04:00:00+00:00,28.074501,15.7745,24.057215,16.42247,181.8561,0.0,1.0,0.2,0.2,51.0,22.374498
2015-07-18 04:00:00+00:00,29.6245,20.824501,28.077957,13.392774,218.68793,0.0,12.0,8.900001,8.900001,61.0,24.220337
2015-07-19 04:00:00+00:00,29.674501,22.424501,29.854937,11.988594,230.0935,0.0,5.0,1.5999999,1.5999999,53.0,25.63075
2015-07-20 04:00:00+00:00,29.324501,21.8745,28.249243,12.904882,246.00322,0.0,5.0,5.2000003,5.2000003,63.0,24.826584
2015-07-21 04:00:00+00:00,26.924501,18.924501,25.89856,14.773164,308.56262,0.0,2.0,0.5,0.5,51.0,23.328665
2015-07-22 04:00:00+00:00,23.5245,15.6744995,20.39032,11.384198,313.59372,0.0,0.0,0.0,0.0,3.0,20.028666
2015-07-23 04:00:00+00:00,25.2245,15.5745,22.11396,8.350138,27.519793,0.0,0.0,0.0,0.0,3.0,20.807835
2015-07-24 04:00:00+00:00,27.4745,15.0745,23.270391,10.296251,328.44293,0.0,0.0,0.0,0.0,3.0,21.547415
2015-07-25 04:00:00+00:00,28.5245,17.8745,25.885763,9.449572,187.51202,0.0,0.0,0.0,0.0,3.0,23.172419
2015-07-26 04:00:00+00:00,29.824501,19.4745,27.088219,9.227524,234.2109,0.0,5.0,1.7,1.7,53.0,24.00783
2015-07-27 04:00:00+00:00,30.2245,20.1245,28.193525,9.290511,37.253246,0.0,0.0,0.0,0.0,3.0,24.657831
2015-07-28 04:00:00+00:00,31.424501,19.8745,28.660479,11.298495,64.57506,0.0,0.0,0.0,0.0,3.0,25.678665
2015-07-29 04:00:00+00:00,31.424501,20.3745,29.818178,8.766573,156.55191,0.0,0.0,0.0,0.0,3.0,25.85575
2015-07-30 04:00:00+00:00,29.9745,22.074501,27.834837,14.578888,280.82153,0.0,2.0,0.2,0.2,51.0,25.659918
2015-07-31 04:00:00+00:00,29.0245,18.3745,24.181602,14.759999,256.5567,0.0,0.0,0.0,0.0,2.0,23.793251
2015-08-01 04:00:00+00:00,26.924501,19.0245,23.330849,12.429127,272.62012,0.0,0.0,0.0,0.0,2.0,23.047415
2015-08-02 04:00:00+00:00,29.3745,16.824501,23.572838,14.654254,230.78554,0.0,0.0,0.0,0.0,3.0,22.866165
2015-08-03 04:00:00+00:00,27.3745,19.2245,23.444908,15.629971,218.39905,0.0,7.0,5.7999997,5.7999997,63.0,22.539083
2015-08-04 04:00:00+00:00,28.174501,17.4745,23.709938,12.287555,266.91602,0.0,0.0,0.0,0.0,3.0,22.472414
2015-08-05 04:00:00+00:00,26.824501,16.5245,21.673988,14.081477,305.99072,0.0,0.0,0.0,0.0,3.0,21.718248
2015-08-06 04:00:00+00:00,24.674501,15.0745,19.346254,9.659814,55.957172,0.0,2.0,0.5,0.5,51.0,18.9745
2015-08-07 04:00:00+00:00,25.7745,15.2745,21.00377,10.661107,76.01384,0.0,0.0,0.0,0.0,3.0,20.464085
2015-08-08 04:00:00+00:00,27.5245,17.424501,23.916323,10.195057,72.897224,0.0,1.0,0.2,0.2,51.0,22.301588
2015-08-09 04:00:00+00:00,28.3745,18.8745,26.25573,7.127636,57.72435,0.0,0.0,0.0,0.0,3.0,23.936998
2015-08-10 04:00:00+00:00,28.074501,19.174501,25.876907,11.525623,166.11002,0.0,6.0,12.700001,12.700001,63.0,23.509916
2015-08-11 04:00:00+00:00,26.7745,19.674501,24.102846,15.815435,306.02744,0.0,6.0,2.8,2.8,55.0,22.476585
2015-08-12 04:00:00+00:00,24.2245,16.574501,20.01584,14.799459,319.42484,0.0,1.0,0.1,0.1,51.0,20.137
2015-08-13 04:00:00+00:00,25.324501,13.2245,19.633934,8.0899935,265.9276,0.0,0.0,0.0,0.0,3.0,19.391167
2015-08-14 04:00:00+00:00,28.424501,15.4244995,22.73152,8.891344,203.96246,0.0,1.0,0.2,0.2,51.0,21.857834
2015-08-15 04:00:00+00:00,30.424501,17.7745,26.213875,8.913181,217.91489,0.0,0.0,0.0,0.0,3.0,24.039083
2015-08-16 04:00:00+00:00,31.2745,17.824501,27.314043,8.913181,210.62991,0.0,0.0,0.0,0.0,1.0,24.832834
2015-08-17 04:00:00+00:00,31.5245,18.824501,27.385267,9.885262,225.44235,0.0,0.0,0.0,0.0,3.0,25.407835
2015-08-18 04:00:00+00:00,27.2245,19.8745,25.836784,8.942214,155.12242,0.0,13.0,15.400001,15.400001,63.0,22.803665
2015-08-19 04:00:00+00:00,29.824501,20.2745,27.09725,13.722565,171.38159,0.0,0.0,0.0,0.0,3.0,24.276583
2015-08-20 04:00:00+00:00,26.2745,20.1245,24.854057,14.408997,215.56972,0.0,12.0,7.4000006,7.4000006,61.0,23.099503
2015-08-21 04:00:00+00:00,25.674501,15.874499,20.990503,11.720751,303.1546,0.0,0.0,0.0,0.0,3.0,20.768251
2015-08-22 04:00:00+00:00,25.8745,13.874499,19.711178,11.440979,49.25393,0.0,0.0,0.0,0.0,3.0,19.905752
2015-08-23 04:00:00+00:00,28.574501,14.4745,22.067932,11.212135,136.70978,0.0,0.0,0.0,0.0,3.0,21.484917
2015-08-24 04:00:00+00:00,25.924501,19.1245,22.546272,12.224107,258.79608,0.0,0.0,0.0,0.0,3.0,21.964083
2015-08-25 04:00:00+00:00,22.5245,14.124499,17.56084,15.941944,264.51495,0.0,0.0,0.0,0.0,3.0,18.561998
2015-08-26 04:00:00+00:00,20.0245,14.2245,17.290768,8.699793,279.37067,0.0,1.0,0.1,0.1,51.0,17.641165
2015-08-27 04:00:00+00:00,21.674501,14.3245,18.632498,7.289445,323.5808,0.0,2.0,0.2,0.2,51.0,18.355753
2015-08-28 04:00:00+00:00,26.2745,14.624499,20.919722,7.342588,64.84466,0.0,0.0,0.0,0.0,3.0,20.38075
2015-08-29 04:00:00+00:00,28.674501,13.874499,22.963638,9.3669195,182.23114,0.0,0.0,0.0,0.0,3.0,21.839083
2015-08-30 04:00:00+00:00,29.174501,18.3745,25.247126,10.990322,213.52933,0.0,1.0,0.2,0.2,51.0,23.453667
2015-08-31 04:00:00+00:00,30.174501,19.5245,26.66523,9.0,245.48036,0.0,1.0,0.2,0.2,51.0,24.409918
2015-09-01 04:00:00+00:00,31.074501,18.924501,27.907219,6.9899354,269.28827,0.0,0.0,0.0,0.0,3.0,25.126585
2015-09-02 04:00:00+00:00,31.074501,20.0245,28.18178,8.766573,259.31512,0.0,1.0,0.1,0.1,51.0,25.170334
2015-09-03 04:00:00+00:00,30.4745,20.0245,27.779137,7.7043357,299.1079,0.0,3.0,1.9999999,1.9999999,61.0,24.314085
2015-09-04 04:00:00+00:00,30.674501,19.174501,27.3968,7.9526596,71.56516,0.0,1.0,0.2,0.2,51.0,23.841166
2015-09-05 04:00:00+00:00,30.824501,20.2745,27.129995,9.449572,141.88008,0.0,2.0,2.0,2.0,61.0,24.38283
2015-09-06 04:00:00+00:00,30.7745,19.2745,27.334524,9.085988,178.44421,0.0,1.0,0.2,0.2,51.0,24.845335
2015-09-07 04:00:00+00:00,31.824501,19.7745,27.798372,10.1376915,204.39238,0.0,0.0,0.0,0.0,2.0,25.695333
2015-09-08 04:00:00+00:00,31.5245,20.3745,27.822744,11.043261,199.13173,0.0,0.0,0.0,0.0,3.0,25.966166
2015-09-09 04:00:00+00:00,30.5245,21.574501,27.02906,12.261157,237.74828,0.0,3.0,0.70000005,0.70000005,51.0,25.455751
2015-09-10 04:00:00+00:00,23.2245,19.3745,23.028967,12.10157,24.330217,0.0,15.0,12.299998,12.299998,61.0,20.9495
2015-09-11 04:00:00+00:00,26.5245,14.9745,22.132423,9.178235,248.4046,0.0,0.0,0.0,0.0,3.0,20.757833
2015-09-12 04:00:00+00:00,19.574501,14.2245,16.37168,18.504139,324.7044,0.0,19.0,10.0,10.0,61.0,16.639082
2015-09-13 04:00:00+00:00,16.9745,12.5245,12.396369,19.469976,298.4136,0.0,2.0,0.2,0.2,51.0,14.44325
2015-09-14 04:00:00+00:00,22.574501,10.3245,14.346695,11.525623,251.41762,0.0,0.0,0.0,0.0,0.0,16.012
2015-09-15 04:00:00+00:00,25.8745,11.2245,18.5505,9.19939,180.17308,0.0,0.0,0.0,0.0,3.0,18.559916
2015-09-16 04:00:00+00:00,27.7245,13.0245,20.937849,6.725354,130.60121,0.0,0.0,0.0,0.0,2.0,20.334917
2015-09-17 04:00:00+00:00,28.2745,13.7745,22.38935,6.4096174,157.543,0.0,0.0,0.0,0.0,0.0,21.326586
2015-09-18 04:00:00+00:00,28.074501,15.0745,22.070303,13.084402,191.986,0.0,0.0,0.0,0.0,3.0,21.60575
2015-09-19 04:00:00+00:00,28.9745,16.824501,22.035093,18.218275,221.52397,0.0,4.0,3.5,3.5,61.0,21.999502
2015-09-20 04:00:00+00:00,22.074501,12.1744995,15.368519,14.021525,14.718338,0.0,0.0,0.0,0.0,3.0,16.753668
2015-09-21 04:00:00+00:00,21.674501,12.1744995,15.079469,13.70839,92.8809,0.0,0.0,0.0,0.0,3.0,16.914085
2015-09-22 04:00:00+00:00,23.2745,13.874499,18.165762,9.659814,93.62297,0.0,0.0,0.0,0.0,3.0,18.297417
2015-09-23 04:00:00+00:00,25.8745,13.0745,19.34883,10.315115,48.83904,0.0,0.0,0.0,0.0,1.0,19.412
2015-09-24 04:00:00+00:00,27.324501,13.124499,18.414192,12.682018,71.85732,0.0,0.0,0.0,0.0,3.0,19.795332
2015-09-25 04:00:00+00:00,25.574501,14.4745,18.266804,13.849476,93.25006,0.0,0.0,0.0,0.0,3.0,19.549501
2015-09-26 04:00:00+00:00,23.324501,15.7245,17.114782,15.379206,98.332466,0.0,0.0,0.0,0.0,3.0,19.039083
2015-09-27 04:00:00+00:00,23.424501,14.5245,17.204306,15.273505,127.55611,0.0,3.0,0.8,0.8,53.0,18.1495
2015-09-28 04:00:00+00:00,20.8745,16.8745,20.316694,11.753876,131.20602,0.0,14.0,8.8,8.8,61.0,18.745335
2015-09-29 04:00:00+00:00,20.424501,18.3745,21.672829,14.84318,89.820984,0.0,14.0,65.700005,65.700005,65.0,19.468252
2015-09-30 04:00:00+00:00,19.2245,14.9745,16.264957,19.483284,8.040325,0.0,9.0,14.6,14.6,63.0,16.957832
2015-10-01 04:00:00+00:00,16.824501,10.8245,11.259776,17.377226,40.6012,0.0,0.0,0.0,0.0,3.0,13.843251
2015-10-02 04:00:00+00:00,13.4745,10.1744995,7.771032,19.576189,47.521793,0.0,0.0,0.0,0.0,3.0,11.5182495
2015-10-03 04:00:00+00:00,10.5745,6.5245004,5.455316,18.430452,73.807434,0.0,13.0,16.9,16.9,63.0,8.624499
2015-10-04 04:00:00+00:00,17.824501,10.0245,11.177239,17.414476,96.57445,0.0,0.0,0.0,0.0,3.0,13.261998
2015-10-05 04:00:00+00:00,20.574501,9.4244995,13.182702,10.8955765,73.81071,0.0,0.0,0.0,0.0,3.0,14.378667
2015-10-06 04:00:00+00:00,22.7745,10.874499,16.784826,9.227524,348.18387,0.0,0.0,0.0,0.0,3.0,16.695333
2015-10-07 04:00:00+00:00,20.8745,14.124499,17.252216,11.885453,322.3737,0.0,0.0,0.0,0.0,3.0,17.06825
2015-10-08 04:00:00+00:00,23.674501,12.5245,17.73966,11.885453,168.98825,0.0,0.0,0.0,0.0,3.0,17.662
2015-10-09 04:00:00+00:00,20.3745,13.9244995,16.673426,17.339897,268.39517,0.0,5.0,6.6,6.6,61.0,17.203665
2015-10-10 04:00:00+00:00,16.7745,10.5745,11.498805,12.7279215,26.364193,0.0,0.0,0.0,0.0,3.0,13.289082
2015-10-11 04:00:00+00:00,19.924501,7.6745,11.469756,11.770403,210.74672,0.0,0.0,0.0,0.0,2.0,13.228668
2015-10-12 04:00:00+00:00,21.924501,8.8245,13.236499,15.815435,188.65688,0.0,0.0,0.0,0.0,3.0,15.109918
2015-10-13 04:00:00+00:00,17.674501,13.9745,13.81408,19.416653,243.34448,0.0,4.0,3.4,3.4,61.0,15.524499
2015-10-14 04:00:00+00:00,14.9745,10.7245,10.717519,14.332341,286.37488,0.0,1.0,0.1,0.1,51.0,13.001583
2015-10-15 04:00:00+00:00,16.824501,6.1245003,9.108727,16.394829,238.77936,0.0,0.0,0.0,0.0,3.0,11.676582
2015-10-16 04:00:00+00:00,13.4244995,6.7745004,7.4065056,18.64369,284.49493,0.0,3.0,1.4000001,1.4000001,53.0,10.364085
2015-10-17 04:00:00+00:00,8.624499,3.3244998,2.1927433,19.376562,305.12222,0.0,3.0,0.3,0.3,51.0,6.1349163
2015-10-18 04:00:00+00:00,7.3745003,1.1245,0.0741958,19.35314,303.69006,0.0,3.0,0.6,0.6,51.0,4.1224165
2015-10-19 04:00:00+00:00,13.8245,-0.17549998,2.6637423,15.617529,195.39316,0.0,0.0,0.0,0.0,2.0,6.207834
2015-10-20 04:00:00+00:00,19.924501,7.7745004,9.300159,17.786331,216.88243,0.0,0.0,0.0,0.0,3.0,12.561999
2015-10-21 04:00:00+00:00,20.924501,7.1245003,11.370093,13.5515,204.03215,0.0,0.0,0.0,0.0,3.0,13.48075
